variablename,namef,Field,entity,name,array,instance,type,primary_key_type,coding_name,concept,description,folder_path,is_multi_select,is_sparse_coding,linkout,longitudinal_axis_type,referenced_entity_field,relationship,title,units
sibling_illness.0.2,f.20111.0.2,20111,participant,p20111_i0,,0,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 0,
sibling_illness.0.2,f.20111.0.2,20111,participant,p20111_i1,,1,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 1,
sibling_illness.0.2,f.20111.0.2,20111,participant,p20111_i2,,2,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 2,
sibling_illness.0.2,f.20111.0.2,20111,participant,p20111_i3,,3,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 3,
sibling_illness.0.3,f.20111.0.3,20111,participant,p20111_i0,,0,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 0,
sibling_illness.0.3,f.20111.0.3,20111,participant,p20111_i1,,1,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 1,
sibling_illness.0.3,f.20111.0.3,20111,participant,p20111_i2,,2,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 2,
sibling_illness.0.3,f.20111.0.3,20111,participant,p20111_i3,,3,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 3,
sibling_illness.0.4,f.20111.0.4,20111,participant,p20111_i0,,0,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 0,
sibling_illness.0.4,f.20111.0.4,20111,participant,p20111_i1,,1,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 1,
sibling_illness.0.4,f.20111.0.4,20111,participant,p20111_i2,,2,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 2,
sibling_illness.0.4,f.20111.0.4,20111,participant,p20111_i3,,3,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 3,
sibling_illness.0.5,f.20111.0.5,20111,participant,p20111_i0,,0,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 0,
sibling_illness.0.5,f.20111.0.5,20111,participant,p20111_i1,,1,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 1,
sibling_illness.0.5,f.20111.0.5,20111,participant,p20111_i2,,2,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 2,
sibling_illness.0.5,f.20111.0.5,20111,participant,p20111_i3,,3,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 3,
sibling_illness.0.6,f.20111.0.6,20111,participant,p20111_i0,,0,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 0,
sibling_illness.0.6,f.20111.0.6,20111,participant,p20111_i1,,1,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 1,
sibling_illness.0.6,f.20111.0.6,20111,participant,p20111_i2,,2,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 2,
sibling_illness.0.6,f.20111.0.6,20111,participant,p20111_i3,,3,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 3,
sibling_illness.0.7,f.20111.0.7,20111,participant,p20111_i0,,0,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 0,
sibling_illness.0.7,f.20111.0.7,20111,participant,p20111_i1,,1,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 1,
sibling_illness.0.7,f.20111.0.7,20111,participant,p20111_i2,,2,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 2,
sibling_illness.0.7,f.20111.0.7,20111,participant,p20111_i3,,3,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 3,
sibling_illness.0.8,f.20111.0.8,20111,participant,p20111_i0,,0,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 0,
sibling_illness.0.8,f.20111.0.8,20111,participant,p20111_i1,,1,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 1,
sibling_illness.0.8,f.20111.0.8,20111,participant,p20111_i2,,2,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 2,
sibling_illness.0.8,f.20111.0.8,20111,participant,p20111_i3,,3,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 3,
sibling_illness.0.9,f.20111.0.9,20111,participant,p20111_i0,,0,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 0,
sibling_illness.0.9,f.20111.0.9,20111,participant,p20111_i1,,1,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 1,
sibling_illness.0.9,f.20111.0.9,20111,participant,p20111_i2,,2,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 2,
sibling_illness.0.9,f.20111.0.9,20111,participant,p20111_i3,,3,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 3,
sibling_illness.0.10,f.20111.0.10,20111,participant,p20111_i0,,0,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 0,
sibling_illness.0.10,f.20111.0.10,20111,participant,p20111_i1,,1,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 1,
sibling_illness.0.10,f.20111.0.10,20111,participant,p20111_i2,,2,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 2,
sibling_illness.0.10,f.20111.0.10,20111,participant,p20111_i3,,3,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 3,
sibling_illness.0.11,f.20111.0.11,20111,participant,p20111_i0,,0,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 0,
sibling_illness.0.11,f.20111.0.11,20111,participant,p20111_i1,,1,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 1,
sibling_illness.0.11,f.20111.0.11,20111,participant,p20111_i2,,2,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 2,
sibling_illness.0.11,f.20111.0.11,20111,participant,p20111_i3,,3,integer,,data_coding_1010,,,Assessment centre > Touchscreen > Family history,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 3,
death_close_family,f.4501.0.0,4501,participant,p4501_i0,,0,integer,,data_coding_100349,,,Assessment centre > Touchscreen > Family history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4501,,,,Non-accidental death in close genetic family | Instance 0,
death_close_family,f.4501.0.0,4501,participant,p4501_i1,,1,integer,,data_coding_100349,,,Assessment centre > Touchscreen > Family history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4501,,,,Non-accidental death in close genetic family | Instance 1,
death_close_family,f.4501.0.0,4501,participant,p4501_i2,,2,integer,,data_coding_100349,,,Assessment centre > Touchscreen > Family history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4501,,,,Non-accidental death in close genetic family | Instance 2,
death_close_family,f.4501.0.0,4501,participant,p4501_i3,,3,integer,,data_coding_100349,,,Assessment centre > Touchscreen > Family history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4501,,,,Non-accidental death in close genetic family | Instance 3,
father_alive,f.1797.0.0,1797,participant,p1797_i0,,0,integer,,data_coding_100349,,,Assessment centre > Touchscreen > Family history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1797,,,,Father still alive | Instance 0,
father_alive,f.1797.0.0,1797,participant,p1797_i1,,1,integer,,data_coding_100349,,,Assessment centre > Touchscreen > Family history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1797,,,,Father still alive | Instance 1,
father_alive,f.1797.0.0,1797,participant,p1797_i2,,2,integer,,data_coding_100349,,,Assessment centre > Touchscreen > Family history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1797,,,,Father still alive | Instance 2,
father_alive,f.1797.0.0,1797,participant,p1797_i3,,3,integer,,data_coding_100349,,,Assessment centre > Touchscreen > Family history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1797,,,,Father still alive | Instance 3,
adopted_father_alive,f.3912.0.0,3912,participant,p3912_i0,,0,integer,,data_coding_100349,,,Assessment centre > Touchscreen > Family history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3912,,,,Adopted father still alive | Instance 0,
adopted_father_alive,f.3912.0.0,3912,participant,p3912_i1,,1,integer,,data_coding_100349,,,Assessment centre > Touchscreen > Family history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3912,,,,Adopted father still alive | Instance 1,
adopted_father_alive,f.3912.0.0,3912,participant,p3912_i2,,2,integer,,data_coding_100349,,,Assessment centre > Touchscreen > Family history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3912,,,,Adopted father still alive | Instance 2,
adopted_father_alive,f.3912.0.0,3912,participant,p3912_i3,,3,integer,,data_coding_100349,,,Assessment centre > Touchscreen > Family history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3912,,,,Adopted father still alive | Instance 3,
father_age,f.2946.0.0,2946,participant,p2946_i0,,0,integer,,data_coding_100291,,,Assessment centre > Touchscreen > Family history,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2946,,,,Father's age | Instance 0,years
father_age,f.2946.0.0,2946,participant,p2946_i1,,1,integer,,data_coding_100291,,,Assessment centre > Touchscreen > Family history,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2946,,,,Father's age | Instance 1,years
father_age,f.2946.0.0,2946,participant,p2946_i2,,2,integer,,data_coding_100291,,,Assessment centre > Touchscreen > Family history,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2946,,,,Father's age | Instance 2,years
father_age,f.2946.0.0,2946,participant,p2946_i3,,3,integer,,data_coding_100291,,,Assessment centre > Touchscreen > Family history,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2946,,,,Father's age | Instance 3,years
father_age_death,f.1807.0.0,1807,participant,p1807_i0,,0,integer,,data_coding_100291,,,Assessment centre > Touchscreen > Family history,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1807,,,,Father's age at death | Instance 0,years
father_age_death,f.1807.0.0,1807,participant,p1807_i1,,1,integer,,data_coding_100291,,,Assessment centre > Touchscreen > Family history,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1807,,,,Father's age at death | Instance 1,years
father_age_death,f.1807.0.0,1807,participant,p1807_i2,,2,integer,,data_coding_100291,,,Assessment centre > Touchscreen > Family history,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1807,,,,Father's age at death | Instance 2,years
father_age_death,f.1807.0.0,1807,participant,p1807_i3,,3,integer,,data_coding_100291,,,Assessment centre > Touchscreen > Family history,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1807,,,,Father's age at death | Instance 3,years
mother_alive,f.1835.0.0,1835,participant,p1835_i0,,0,integer,,data_coding_100349,,,Assessment centre > Touchscreen > Family history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1835,,,,Mother still alive | Instance 0,
mother_alive,f.1835.0.0,1835,participant,p1835_i1,,1,integer,,data_coding_100349,,,Assessment centre > Touchscreen > Family history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1835,,,,Mother still alive | Instance 1,
mother_alive,f.1835.0.0,1835,participant,p1835_i2,,2,integer,,data_coding_100349,,,Assessment centre > Touchscreen > Family history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1835,,,,Mother still alive | Instance 2,
mother_alive,f.1835.0.0,1835,participant,p1835_i3,,3,integer,,data_coding_100349,,,Assessment centre > Touchscreen > Family history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1835,,,,Mother still alive | Instance 3,
adopted_mother_alive,f.3942.0.0,3942,participant,p3942_i0,,0,integer,,data_coding_100349,,,Assessment centre > Touchscreen > Family history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3942,,,,Adopted mother still alive | Instance 0,
adopted_mother_alive,f.3942.0.0,3942,participant,p3942_i1,,1,integer,,data_coding_100349,,,Assessment centre > Touchscreen > Family history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3942,,,,Adopted mother still alive | Instance 1,
adopted_mother_alive,f.3942.0.0,3942,participant,p3942_i2,,2,integer,,data_coding_100349,,,Assessment centre > Touchscreen > Family history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3942,,,,Adopted mother still alive | Instance 2,
adopted_mother_alive,f.3942.0.0,3942,participant,p3942_i3,,3,integer,,data_coding_100349,,,Assessment centre > Touchscreen > Family history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3942,,,,Adopted mother still alive | Instance 3,
mother_age,f.1845.0.0,1845,participant,p1845_i0,,0,integer,,data_coding_100291,,,Assessment centre > Touchscreen > Family history,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1845,,,,Mother's age | Instance 0,years
mother_age,f.1845.0.0,1845,participant,p1845_i1,,1,integer,,data_coding_100291,,,Assessment centre > Touchscreen > Family history,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1845,,,,Mother's age | Instance 1,years
mother_age,f.1845.0.0,1845,participant,p1845_i2,,2,integer,,data_coding_100291,,,Assessment centre > Touchscreen > Family history,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1845,,,,Mother's age | Instance 2,years
mother_age,f.1845.0.0,1845,participant,p1845_i3,,3,integer,,data_coding_100291,,,Assessment centre > Touchscreen > Family history,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1845,,,,Mother's age | Instance 3,years
mother_age_death,f.3526.0.0,3526,participant,p3526_i0,,0,integer,,data_coding_100291,,,Assessment centre > Touchscreen > Family history,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3526,,,,Mother's age at death | Instance 0,years
mother_age_death,f.3526.0.0,3526,participant,p3526_i1,,1,integer,,data_coding_100291,,,Assessment centre > Touchscreen > Family history,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3526,,,,Mother's age at death | Instance 1,years
mother_age_death,f.3526.0.0,3526,participant,p3526_i2,,2,integer,,data_coding_100291,,,Assessment centre > Touchscreen > Family history,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3526,,,,Mother's age at death | Instance 2,years
mother_age_death,f.3526.0.0,3526,participant,p3526_i3,,3,integer,,data_coding_100291,,,Assessment centre > Touchscreen > Family history,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3526,,,,Mother's age at death | Instance 3,years
number_brothers,f.1873.0.0,1873,participant,p1873_i0,,0,integer,,data_coding_100291,,,Assessment centre > Touchscreen > Family history,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1873,,,,Number of full brothers | Instance 0,
number_brothers,f.1873.0.0,1873,participant,p1873_i1,,1,integer,,data_coding_100291,,,Assessment centre > Touchscreen > Family history,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1873,,,,Number of full brothers | Instance 1,
