Variable,Description,URL,Category,UKB.dataset.ID,Field.ID,entity,name,instance,array,type,primary_key_type,coding_name,concept,description,folder_path,is_multi_select,is_sparse_coding,linkout,longitudinal_axis_type,referenced_entity_field,relationship,title,units
number_children,Number of children fathered,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2405,Male reproductive factors,f.2405.0.0,2405,participant,p2405_i0,0,,integer,"",data_coding_100291,,,Assessment centre > Touchscreen > Sex-specific factors > Male-specific factors,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2405,,,,Number of children fathered | Instance 0,""
number_children,Number of children fathered,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2405,Male reproductive factors,f.2405.0.0,2405,participant,p2405_i1,1,,integer,"",data_coding_100291,,,Assessment centre > Touchscreen > Sex-specific factors > Male-specific factors,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2405,,,,Number of children fathered | Instance 1,""
number_children,Number of children fathered,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2405,Male reproductive factors,f.2405.0.0,2405,participant,p2405_i2,2,,integer,"",data_coding_100291,,,Assessment centre > Touchscreen > Sex-specific factors > Male-specific factors,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2405,,,,Number of children fathered | Instance 2,""
number_children,Number of children fathered,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2405,Male reproductive factors,f.2405.0.0,2405,participant,p2405_i3,3,,integer,"",data_coding_100291,,,Assessment centre > Touchscreen > Sex-specific factors > Male-specific factors,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2405,,,,Number of children fathered | Instance 3,""
mammogram,Ever had breast cancer screening / mammogram,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2674,Female reproductive factors,f.2674.0.0,2674,participant,p2674_i0,0,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2674,,,,Ever had breast cancer screening / mammogram | Instance 0,""
mammogram,Ever had breast cancer screening / mammogram,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2674,Female reproductive factors,f.2674.0.0,2674,participant,p2674_i1,1,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2674,,,,Ever had breast cancer screening / mammogram | Instance 1,""
mammogram,Ever had breast cancer screening / mammogram,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2674,Female reproductive factors,f.2674.0.0,2674,participant,p2674_i2,2,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2674,,,,Ever had breast cancer screening / mammogram | Instance 2,""
mammogram,Ever had breast cancer screening / mammogram,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2674,Female reproductive factors,f.2674.0.0,2674,participant,p2674_i3,3,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2674,,,,Ever had breast cancer screening / mammogram | Instance 3,""
cervical_smear,Ever had cervical smear test,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2694,Female reproductive factors,f.2694.0.0,2694,participant,p2694_i0,0,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2694,,,,Ever had cervical smear test | Instance 0,""
cervical_smear,Ever had cervical smear test,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2694,Female reproductive factors,f.2694.0.0,2694,participant,p2694_i1,1,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2694,,,,Ever had cervical smear test | Instance 1,""
cervical_smear,Ever had cervical smear test,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2694,Female reproductive factors,f.2694.0.0,2694,participant,p2694_i2,2,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2694,,,,Ever had cervical smear test | Instance 2,""
cervical_smear,Ever had cervical smear test,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2694,Female reproductive factors,f.2694.0.0,2694,participant,p2694_i3,3,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2694,,,,Ever had cervical smear test | Instance 3,""
menarche_age,Age when periods started (menarche),http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2714,Female reproductive factors,f.2714.0.0,2714,participant,p2714_i0,0,,integer,"",data_coding_100291,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2714,,,,Age when periods started (menarche) | Instance 0,years
menarche_age,Age when periods started (menarche),http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2714,Female reproductive factors,f.2714.0.0,2714,participant,p2714_i1,1,,integer,"",data_coding_100291,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2714,,,,Age when periods started (menarche) | Instance 1,years
menarche_age,Age when periods started (menarche),http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2714,Female reproductive factors,f.2714.0.0,2714,participant,p2714_i2,2,,integer,"",data_coding_100291,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2714,,,,Age when periods started (menarche) | Instance 2,years
menarche_age,Age when periods started (menarche),http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2714,Female reproductive factors,f.2714.0.0,2714,participant,p2714_i3,3,,integer,"",data_coding_100291,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2714,,,,Age when periods started (menarche) | Instance 3,years
menopause,Had menopause,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2724,Female reproductive factors,f.2724.0.0,2724,participant,p2724_i0,0,,integer,"",data_coding_100579,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2724,,,,Had menopause | Instance 0,""
menopause,Had menopause,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2724,Female reproductive factors,f.2724.0.0,2724,participant,p2724_i1,1,,integer,"",data_coding_100579,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2724,,,,Had menopause | Instance 1,""
menopause,Had menopause,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2724,Female reproductive factors,f.2724.0.0,2724,participant,p2724_i2,2,,integer,"",data_coding_100579,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2724,,,,Had menopause | Instance 2,""
menopause,Had menopause,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2724,Female reproductive factors,f.2724.0.0,2724,participant,p2724_i3,3,,integer,"",data_coding_100579,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2724,,,,Had menopause | Instance 3,""
menopause_age,Age at menopause (last menstrual period),http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=3581,Female reproductive factors,f.3581.0.0,3581,participant,p3581_i0,0,,integer,"",data_coding_100291,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3581,,,,Age at menopause (last menstrual period) | Instance 0,years
menopause_age,Age at menopause (last menstrual period),http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=3581,Female reproductive factors,f.3581.0.0,3581,participant,p3581_i1,1,,integer,"",data_coding_100291,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3581,,,,Age at menopause (last menstrual period) | Instance 1,years
menopause_age,Age at menopause (last menstrual period),http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=3581,Female reproductive factors,f.3581.0.0,3581,participant,p3581_i2,2,,integer,"",data_coding_100291,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3581,,,,Age at menopause (last menstrual period) | Instance 2,years
menopause_age,Age at menopause (last menstrual period),http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=3581,Female reproductive factors,f.3581.0.0,3581,participant,p3581_i3,3,,integer,"",data_coding_100291,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3581,,,,Age at menopause (last menstrual period) | Instance 3,years
number_births,Number of live births,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2734,Female reproductive factors,f.2734.0.0,2734,participant,p2734_i0,0,,integer,"",data_coding_100584,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2734,,,,Number of live births | Instance 0,children
number_births,Number of live births,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2734,Female reproductive factors,f.2734.0.0,2734,participant,p2734_i1,1,,integer,"",data_coding_100584,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2734,,,,Number of live births | Instance 1,children
number_births,Number of live births,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2734,Female reproductive factors,f.2734.0.0,2734,participant,p2734_i2,2,,integer,"",data_coding_100584,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2734,,,,Number of live births | Instance 2,children
number_births,Number of live births,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2734,Female reproductive factors,f.2734.0.0,2734,participant,p2734_i3,3,,integer,"",data_coding_100584,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2734,,,,Number of live births | Instance 3,children
birth_age,Age of primiparous women at birth of child,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=3872,Female reproductive factors,f.3872.0.0,3872,participant,p3872_i0,0,,integer,"",data_coding_100586,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3872,,,,Age of primiparous women at birth of child | Instance 0,years
birth_age,Age of primiparous women at birth of child,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=3872,Female reproductive factors,f.3872.0.0,3872,participant,p3872_i1,1,,integer,"",data_coding_100586,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3872,,,,Age of primiparous women at birth of child | Instance 1,years
birth_age,Age of primiparous women at birth of child,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=3872,Female reproductive factors,f.3872.0.0,3872,participant,p3872_i2,2,,integer,"",data_coding_100586,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3872,,,,Age of primiparous women at birth of child | Instance 2,years
birth_age,Age of primiparous women at birth of child,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=3872,Female reproductive factors,f.3872.0.0,3872,participant,p3872_i3,3,,integer,"",data_coding_100586,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3872,,,,Age of primiparous women at birth of child | Instance 3,years
first_birth_age,Age at first live birth,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2754,Female reproductive factors,f.2754.0.0,2754,participant,p2754_i0,0,,integer,"",data_coding_100586,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2754,,,,Age at first live birth | Instance 0,years
first_birth_age,Age at first live birth,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2754,Female reproductive factors,f.2754.0.0,2754,participant,p2754_i1,1,,integer,"",data_coding_100586,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2754,,,,Age at first live birth | Instance 1,years
first_birth_age,Age at first live birth,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2754,Female reproductive factors,f.2754.0.0,2754,participant,p2754_i2,2,,integer,"",data_coding_100586,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2754,,,,Age at first live birth | Instance 2,years
first_birth_age,Age at first live birth,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2754,Female reproductive factors,f.2754.0.0,2754,participant,p2754_i3,3,,integer,"",data_coding_100586,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2754,,,,Age at first live birth | Instance 3,years
last_birth_age,Age at last live birth,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2764,Female reproductive factors,f.2764.0.0,2764,participant,p2764_i0,0,,integer,"",data_coding_100586,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2764,,,,Age at last live birth | Instance 0,years
last_birth_age,Age at last live birth,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2764,Female reproductive factors,f.2764.0.0,2764,participant,p2764_i1,1,,integer,"",data_coding_100586,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2764,,,,Age at last live birth | Instance 1,years
last_birth_age,Age at last live birth,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2764,Female reproductive factors,f.2764.0.0,2764,participant,p2764_i2,2,,integer,"",data_coding_100586,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2764,,,,Age at last live birth | Instance 2,years
last_birth_age,Age at last live birth,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2764,Female reproductive factors,f.2764.0.0,2764,participant,p2764_i3,3,,integer,"",data_coding_100586,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2764,,,,Age at last live birth | Instance 3,years
stillbirth,"Ever had stillbirth, spontaneous miscarriage or termination",http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2774,Female reproductive factors,f.2774.0.0,2774,participant,p2774_i0,0,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2774,,,,"Ever had stillbirth, spontaneous miscarriage or termination | Instance 0",""
stillbirth,"Ever had stillbirth, spontaneous miscarriage or termination",http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2774,Female reproductive factors,f.2774.0.0,2774,participant,p2774_i1,1,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2774,,,,"Ever had stillbirth, spontaneous miscarriage or termination | Instance 1",""
stillbirth,"Ever had stillbirth, spontaneous miscarriage or termination",http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2774,Female reproductive factors,f.2774.0.0,2774,participant,p2774_i2,2,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2774,,,,"Ever had stillbirth, spontaneous miscarriage or termination | Instance 2",""
stillbirth,"Ever had stillbirth, spontaneous miscarriage or termination",http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2774,Female reproductive factors,f.2774.0.0,2774,participant,p2774_i3,3,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2774,,,,"Ever had stillbirth, spontaneous miscarriage or termination | Instance 3",""
