Variable,Description,URL,Category,UKB.dataset.ID,Field.ID,entity,name,instance,array,type,primary_key_type,coding_name,concept,description,folder_path,is_multi_select,is_sparse_coding,linkout,longitudinal_axis_type,referenced_entity_field,relationship,title,units
blood_clot_lung_diagnosis,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor",http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6152,Medical conditions,f.6152.0.1 - f.6152.0.4,6152,participant,p6152_i0,0,,integer,"",data_coding_100610,,,Assessment centre > Touchscreen > Health and medical history > Medical conditions,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6152,,,,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor | Instance 0",""
blood_clot_lung_diagnosis,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor",http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6152,Medical conditions,f.6152.0.1 - f.6152.0.4,6152,participant,p6152_i1,1,,integer,"",data_coding_100610,,,Assessment centre > Touchscreen > Health and medical history > Medical conditions,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6152,,,,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor | Instance 1",""
blood_clot_lung_diagnosis,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor",http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6152,Medical conditions,f.6152.0.1 - f.6152.0.4,6152,participant,p6152_i2,2,,integer,"",data_coding_100610,,,Assessment centre > Touchscreen > Health and medical history > Medical conditions,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6152,,,,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor | Instance 2",""
blood_clot_lung_diagnosis,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor",http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6152,Medical conditions,f.6152.0.1 - f.6152.0.4,6152,participant,p6152_i3,3,,integer,"",data_coding_100610,,,Assessment centre > Touchscreen > Health and medical history > Medical conditions,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6152,,,,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor | Instance 3",""
diabetes_diagnosis,Diabetes diagnosed by doctor,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2443,Medical conditions,f.2443.0.0,2443,participant,p2443_i0,0,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Health and medical history > Medical conditions,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2443,,,,Diabetes diagnosed by doctor | Instance 0,""
diabetes_diagnosis,Diabetes diagnosed by doctor,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2443,Medical conditions,f.2443.0.0,2443,participant,p2443_i1,1,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Health and medical history > Medical conditions,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2443,,,,Diabetes diagnosed by doctor | Instance 1,""
diabetes_diagnosis,Diabetes diagnosed by doctor,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2443,Medical conditions,f.2443.0.0,2443,participant,p2443_i2,2,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Health and medical history > Medical conditions,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2443,,,,Diabetes diagnosed by doctor | Instance 2,""
diabetes_diagnosis,Diabetes diagnosed by doctor,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2443,Medical conditions,f.2443.0.0,2443,participant,p2443_i3,3,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Health and medical history > Medical conditions,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2443,,,,Diabetes diagnosed by doctor | Instance 3,""
cancer_diagnosis,Cancer diagnosed by doctor,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2453,Medical conditions,f.2453.0.0,2453,participant,p2453_i0,0,,integer,"",data_coding_100603,,,Assessment centre > Touchscreen > Health and medical history > Medical conditions,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2453,,,,Cancer diagnosed by doctor | Instance 0,""
cancer_diagnosis,Cancer diagnosed by doctor,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2453,Medical conditions,f.2453.0.0,2453,participant,p2453_i1,1,,integer,"",data_coding_100603,,,Assessment centre > Touchscreen > Health and medical history > Medical conditions,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2453,,,,Cancer diagnosed by doctor | Instance 1,""
cancer_diagnosis,Cancer diagnosed by doctor,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2453,Medical conditions,f.2453.0.0,2453,participant,p2453_i2,2,,integer,"",data_coding_100603,,,Assessment centre > Touchscreen > Health and medical history > Medical conditions,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2453,,,,Cancer diagnosed by doctor | Instance 2,""
cancer_diagnosis,Cancer diagnosed by doctor,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2453,Medical conditions,f.2453.0.0,2453,participant,p2453_i3,3,,integer,"",data_coding_100603,,,Assessment centre > Touchscreen > Health and medical history > Medical conditions,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2453,,,,Cancer diagnosed by doctor | Instance 3,""
fracture_last_5yrs,Fractured/broken bones in last 5 years,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2463,Medical conditions,f.2463.0.0,2463,participant,p2463_i0,0,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Health and medical history > Medical conditions,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2463,,,,Fractured/broken bones in last 5 years | Instance 0,""
fracture_last_5yrs,Fractured/broken bones in last 5 years,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2463,Medical conditions,f.2463.0.0,2463,participant,p2463_i1,1,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Health and medical history > Medical conditions,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2463,,,,Fractured/broken bones in last 5 years | Instance 1,""
fracture_last_5yrs,Fractured/broken bones in last 5 years,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2463,Medical conditions,f.2463.0.0,2463,participant,p2463_i2,2,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Health and medical history > Medical conditions,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2463,,,,Fractured/broken bones in last 5 years | Instance 2,""
fracture_last_5yrs,Fractured/broken bones in last 5 years,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2463,Medical conditions,f.2463.0.0,2463,participant,p2463_i3,3,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Health and medical history > Medical conditions,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2463,,,,Fractured/broken bones in last 5 years | Instance 3,""
number_cancers,Number of self-reported cancers,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=134,Medical conditions,f.134.0.0,134,participant,p134_i0,0,,integer,"","",,,Assessment centre > Verbal interview > Medical conditions,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=134,,,,Number of self-reported cancers | Instance 0,""
number_cancers,Number of self-reported cancers,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=134,Medical conditions,f.134.0.0,134,participant,p134_i1,1,,integer,"","",,,Assessment centre > Verbal interview > Medical conditions,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=134,,,,Number of self-reported cancers | Instance 1,""
number_cancers,Number of self-reported cancers,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=134,Medical conditions,f.134.0.0,134,participant,p134_i2,2,,integer,"","",,,Assessment centre > Verbal interview > Medical conditions,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=134,,,,Number of self-reported cancers | Instance 2,""
number_cancers,Number of self-reported cancers,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=134,Medical conditions,f.134.0.0,134,participant,p134_i3,3,,integer,"","",,,Assessment centre > Verbal interview > Medical conditions,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=134,,,,Number of self-reported cancers | Instance 3,""
number_illnesses,Number of self-reported non-cancer illnesses,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=135,Medical conditions,f.135.0.0,135,participant,p135_i0,0,,integer,"","",,,Assessment centre > Verbal interview > Medical conditions,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=135,,,,Number of self-reported non-cancer illnesses | Instance 0,""
number_illnesses,Number of self-reported non-cancer illnesses,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=135,Medical conditions,f.135.0.0,135,participant,p135_i1,1,,integer,"","",,,Assessment centre > Verbal interview > Medical conditions,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=135,,,,Number of self-reported non-cancer illnesses | Instance 1,""
number_illnesses,Number of self-reported non-cancer illnesses,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=135,Medical conditions,f.135.0.0,135,participant,p135_i2,2,,integer,"","",,,Assessment centre > Verbal interview > Medical conditions,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=135,,,,Number of self-reported non-cancer illnesses | Instance 2,""
number_illnesses,Number of self-reported non-cancer illnesses,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=135,Medical conditions,f.135.0.0,135,participant,p135_i3,3,,integer,"","",,,Assessment centre > Verbal interview > Medical conditions,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=135,,,,Number of self-reported non-cancer illnesses | Instance 3,""
glasses,Wears glasses or contact lenses,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2207,Medical conditions,f.2207.0.0,2207,participant,p2207_i0,0,,integer,"",data_coding_100352,,,Assessment centre > Touchscreen > Health and medical history > Eyesight,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2207,,,,Wears glasses or contact lenses | Instance 0,""
glasses,Wears glasses or contact lenses,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2207,Medical conditions,f.2207.0.0,2207,participant,p2207_i1,1,,integer,"",data_coding_100352,,,Assessment centre > Touchscreen > Health and medical history > Eyesight,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2207,,,,Wears glasses or contact lenses | Instance 1,""
glasses,Wears glasses or contact lenses,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2207,Medical conditions,f.2207.0.0,2207,participant,p2207_i2,2,,integer,"",data_coding_100352,,,Assessment centre > Touchscreen > Health and medical history > Eyesight,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2207,,,,Wears glasses or contact lenses | Instance 2,""
glasses,Wears glasses or contact lenses,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2207,Medical conditions,f.2207.0.0,2207,participant,p2207_i3,3,,integer,"",data_coding_100352,,,Assessment centre > Touchscreen > Health and medical history > Eyesight,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2207,,,,Wears glasses or contact lenses | Instance 3,""
macular_degeneration,Eye problems/disorders,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6148,Medical conditions,f.6148.0.0 - f.6148.0.4,6148,participant,p6148_i0,0,,integer,"",data_coding_100523,,,Assessment centre > Touchscreen > Health and medical history > Eyesight,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6148,,,,Eye problems/disorders | Instance 0,""
macular_degeneration,Eye problems/disorders,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6148,Medical conditions,f.6148.0.0 - f.6148.0.4,6148,participant,p6148_i1,1,,integer,"",data_coding_100523,,,Assessment centre > Touchscreen > Health and medical history > Eyesight,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6148,,,,Eye problems/disorders | Instance 1,""
macular_degeneration,Eye problems/disorders,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6148,Medical conditions,f.6148.0.0 - f.6148.0.4,6148,participant,p6148_i2,2,,integer,"",data_coding_100523,,,Assessment centre > Touchscreen > Health and medical history > Eyesight,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6148,,,,Eye problems/disorders | Instance 2,""
macular_degeneration,Eye problems/disorders,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6148,Medical conditions,f.6148.0.0 - f.6148.0.4,6148,participant,p6148_i3,3,,integer,"",data_coding_100523,,,Assessment centre > Touchscreen > Health and medical history > Eyesight,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6148,,,,Eye problems/disorders | Instance 3,""
cataract,Eye problems/disorders,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6148,Medical conditions,f.6148.0.0 - f.6148.0.5,6148,participant,p6148_i0,0,,integer,"",data_coding_100523,,,Assessment centre > Touchscreen > Health and medical history > Eyesight,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6148,,,,Eye problems/disorders | Instance 0,""
cataract,Eye problems/disorders,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6148,Medical conditions,f.6148.0.0 - f.6148.0.5,6148,participant,p6148_i1,1,,integer,"",data_coding_100523,,,Assessment centre > Touchscreen > Health and medical history > Eyesight,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6148,,,,Eye problems/disorders | Instance 1,""
cataract,Eye problems/disorders,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6148,Medical conditions,f.6148.0.0 - f.6148.0.5,6148,participant,p6148_i2,2,,integer,"",data_coding_100523,,,Assessment centre > Touchscreen > Health and medical history > Eyesight,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6148,,,,Eye problems/disorders | Instance 2,""
cataract,Eye problems/disorders,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6148,Medical conditions,f.6148.0.0 - f.6148.0.5,6148,participant,p6148_i3,3,,integer,"",data_coding_100523,,,Assessment centre > Touchscreen > Health and medical history > Eyesight,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6148,,,,Eye problems/disorders | Instance 3,""
trauma_vision_loss,Eye problems/disorders,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6148,Medical conditions,f.6148.0.0 - f.6148.0.7,6148,participant,p6148_i0,0,,integer,"",data_coding_100523,,,Assessment centre > Touchscreen > Health and medical history > Eyesight,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6148,,,,Eye problems/disorders | Instance 0,""
trauma_vision_loss,Eye problems/disorders,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6148,Medical conditions,f.6148.0.0 - f.6148.0.7,6148,participant,p6148_i1,1,,integer,"",data_coding_100523,,,Assessment centre > Touchscreen > Health and medical history > Eyesight,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6148,,,,Eye problems/disorders | Instance 1,""
trauma_vision_loss,Eye problems/disorders,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6148,Medical conditions,f.6148.0.0 - f.6148.0.7,6148,participant,p6148_i2,2,,integer,"",data_coding_100523,,,Assessment centre > Touchscreen > Health and medical history > Eyesight,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6148,,,,Eye problems/disorders | Instance 2,""
trauma_vision_loss,Eye problems/disorders,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6148,Medical conditions,f.6148.0.0 - f.6148.0.7,6148,participant,p6148_i3,3,,integer,"",data_coding_100523,,,Assessment centre > Touchscreen > Health and medical history > Eyesight,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6148,,,,Eye problems/disorders | Instance 3,""
bleeding_gums,Mouth/teeth dental problems,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6149,Medical conditions,f.6149.0.0 - f.6149.0.5,6149,participant,p6149_i0,0,,integer,"",data_coding_100538,,,Assessment centre > Touchscreen > Health and medical history > Mouth,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6149,,,,Mouth/teeth dental problems | Instance 0,""
bleeding_gums,Mouth/teeth dental problems,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6149,Medical conditions,f.6149.0.0 - f.6149.0.5,6149,participant,p6149_i1,1,,integer,"",data_coding_100538,,,Assessment centre > Touchscreen > Health and medical history > Mouth,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6149,,,,Mouth/teeth dental problems | Instance 1,""
bleeding_gums,Mouth/teeth dental problems,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6149,Medical conditions,f.6149.0.0 - f.6149.0.5,6149,participant,p6149_i2,2,,integer,"",data_coding_100538,,,Assessment centre > Touchscreen > Health and medical history > Mouth,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6149,,,,Mouth/teeth dental problems | Instance 2,""
bleeding_gums,Mouth/teeth dental problems,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6149,Medical conditions,f.6149.0.0 - f.6149.0.5,6149,participant,p6149_i3,3,,integer,"",data_coding_100538,,,Assessment centre > Touchscreen > Health and medical history > Mouth,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6149,,,,Mouth/teeth dental problems | Instance 3,""
dentures,Mouth/teeth dental problems,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6149,Medical conditions,f.6149.0.0 - f.6149.0.6,6149,participant,p6149_i0,0,,integer,"",data_coding_100538,,,Assessment centre > Touchscreen > Health and medical history > Mouth,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6149,,,,Mouth/teeth dental problems | Instance 0,""
dentures,Mouth/teeth dental problems,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6149,Medical conditions,f.6149.0.0 - f.6149.0.6,6149,participant,p6149_i1,1,,integer,"",data_coding_100538,,,Assessment centre > Touchscreen > Health and medical history > Mouth,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6149,,,,Mouth/teeth dental problems | Instance 1,""
